num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
2,Internet,RoundTrip,135,5,15,Tue,REPTPE,Taiwan,1,0,1,4.67,0
1,Internet,RoundTrip,87,5,9,Tue,REPTPE,Taiwan,0,0,0,4.67,0
1,Internet,RoundTrip,35,5,7,Sat,REPTPE,Taiwan,1,0,1,4.67,0
2,Internet,RoundTrip,189,5,13,Fri,REPTPE,Taiwan,1,1,1,4.67,0
1,Internet,RoundTrip,39,5,15,Mon,REPTPE,Taiwan,1,0,0,4.67,0
2,Internet,RoundTrip,126,5,13,Thu,REPTPE,Taiwan,0,0,0,4.67,0
2,Internet,RoundTrip,57,5,17,Mon,REPTPE,Taiwan,1,0,0,4.67,0
2,Internet,RoundTrip,115,5,7,Tue,REPTPE,Taiwan,0,0,0,4.67,0
3,Internet,RoundTrip,98,5,4,Fri,REPTPE,Taiwan,0,0,0,4.67,0
1,Internet,RoundTrip,40,5,7,Thu,REPTPE,Taiwan,0,0,0,4.67,0
2,Internet,RoundTrip,37,5,9,Tue,REPTPE,Taiwan,0,0,0,4.67,0
2,Internet,RoundTrip,46,5,15,Fri,REPTPE,Taiwan,0,0,0,4.67,0
1,Mobile,RoundTrip,36,5,7,Sun,REPTPE,Thailand,0,0,0,4.67,0
2,Internet,RoundTrip,189,5,13,Fri,REPTPE,Taiwan,0,0,0,4.67,0
1,Internet,RoundTrip,27,5,3,Fri,REPTPE,Taiwan,1,0,0,4.67,0
1,Internet,RoundTrip,123,5,14,Wed,REPTPE,Taiwan,0,0,0,4.67,0
1,Internet,RoundTrip,68,5,15,Fri,REPTPE,Taiwan,0,0,0,4.67,0
1,Internet,RoundTrip,204,5,16,Tue,REPTPE,Taiwan,0,0,1,4.67,0
1,Internet,RoundTrip,44,5,16,Tue,REPTPE,Taiwan,0,0,0,4.67,0
1,Internet,RoundTrip,185,5,14,Mon,REPTPE,Taiwan,0,0,0,4.67,0
2,Internet,RoundTrip,126,5,7,Thu,REPTPE,Taiwan,0,0,0,4.67,0
1,Mobile,RoundTrip,126,5,8,Sun,REPTPE,Taiwan,0,0,0,4.67,0
3,Mobile,RoundTrip,136,5,13,Mon,REPTPE,Taiwan,1,1,1,4.67,0
1,Mobile,RoundTrip,62,5,14,Fri,REPTPE,Taiwan,0,0,0,4.67,0
2,Internet,RoundTrip,27,5,2,Tue,REPTPE,Taiwan,0,0,0,4.67,0
2,Internet,RoundTrip,92,5,10,Thu,REPTPE,Taiwan,1,0,0,4.67,0
1,Internet,RoundTrip,131,5,3,Sat,REPTPE,Taiwan,0,0,1,4.67,0
2,Internet,RoundTrip,87,5,7,Sat,REPTPE,Taiwan,1,0,0,4.67,0
1,Internet,RoundTrip,39,5,11,Mon,REPTPE,Taiwan,1,0,0,4.67,0
1,Internet,RoundTrip,65,5,5,Tue,REPTPE,Taiwan,0,0,1,4.67,0
2,Internet,RoundTrip,32,5,14,Thu,REPTPE,Taiwan,1,0,0,4.67,0
1,Internet,RoundTrip,32,5,12,Sat,RGNTPE,Taiwan,1,1,1,4.67,0
2,Internet,RoundTrip,14,5,6,Wed,RGNTPE,Taiwan,0,0,0,4.67,0
1,Internet,RoundTrip,18,5,16,Tue,RGNTPE,Taiwan,0,0,0,4.67,0
1,Internet,RoundTrip,31,5,12,Sat,RGNTPE,Myanmar (Burma),0,0,0,4.67,0
1,Internet,RoundTrip,11,5,14,Wed,RGNTPE,Japan,1,1,1,4.67,0
1,Mobile,RoundTrip,25,5,15,Sun,RGNTPE,Myanmar (Burma),0,0,0,4.67,0
1,Internet,RoundTrip,15,5,16,Thu,RGNTPE,Taiwan,0,0,1,4.67,0
1,Internet,RoundTrip,175,5,4,Wed,SBWSYD,Malaysia,0,0,0,8.58,0
2,Internet,RoundTrip,222,5,4,Fri,SBWTPE,Malaysia,1,0,0,4.67,0
1,Internet,RoundTrip,113,5,2,Tue,SBWTPE,Malaysia,1,0,0,4.67,0
2,Internet,RoundTrip,119,5,7,Wed,SBWTPE,Malaysia,1,0,0,4.67,0
1,Internet,RoundTrip,27,5,13,Thu,SBWTPE,Malaysia,0,0,0,4.67,0
3,Internet,RoundTrip,155,5,13,Mon,SBWTPE,Malaysia,1,1,1,4.67,0
1,Internet,RoundTrip,139,5,3,Wed,SBWTPE,Malaysia,1,0,0,4.67,0
1,Internet,RoundTrip,10,5,11,Tue,SBWTPE,Taiwan,0,0,0,4.67,0
1,Internet,RoundTrip,10,5,15,Tue,SBWTPE,Taiwan,1,0,0,4.67,0
2,Mobile,RoundTrip,63,5,14,Mon,SBWTPE,Malaysia,1,0,1,4.67,0
3,Internet,RoundTrip,124,5,14,Fri,SBWTPE,Malaysia,1,0,1,4.67,0
1,Internet,RoundTrip,79,5,0,Mon,SBWTPE,Malaysia,1,0,0,4.67,0
1,Internet,RoundTrip,24,5,8,Tue,SBWTPE,Malaysia,1,0,0,4.67,0
1,Internet,RoundTrip,117,5,4,Fri,SBWTPE,Malaysia,1,0,0,4.67,0
1,Internet,RoundTrip,2,5,6,Sat,SBWTPE,Taiwan,1,0,0,4.67,0
1,Internet,RoundTrip,62,5,12,Tue,SDKSYD,Malaysia,1,1,1,8.58,0
1,Internet,RoundTrip,5,5,10,Sat,SDKSYD,Australia,0,1,0,8.58,0
1,Internet,RoundTrip,38,5,6,Tue,SGNSYD,Vietnam,0,0,0,8.58,0
1,Mobile,RoundTrip,83,5,4,Sat,SGNSYD,Vietnam,0,0,1,8.58,0
1,Internet,RoundTrip,34,5,6,Wed,SGNSYD,Australia,0,1,0,8.58,0
1,Internet,RoundTrip,77,5,9,Sun,SGNSYD,Australia,0,0,0,8.58,0
3,Internet,RoundTrip,64,5,8,Mon,SGNSYD,Australia,1,0,0,8.58,0
1,Internet,RoundTrip,2,5,8,Sat,SGNSYD,Australia,1,1,0,8.58,0
1,Internet,RoundTrip,40,5,1,Thu,SGNSYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,193,5,16,Sun,SGNSYD,Vietnam,0,0,0,8.58,0
1,Internet,RoundTrip,54,5,11,Wed,SGNSYD,Australia,1,1,0,8.58,0
1,Internet,RoundTrip,10,5,5,Sat,SGNSYD,Australia,0,1,0,8.58,0
1,Internet,RoundTrip,2,5,15,Wed,SGNSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,14,5,10,Thu,SGNSYD,Australia,0,1,1,8.58,0
1,Mobile,RoundTrip,11,5,20,Thu,SGNSYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,38,5,3,Wed,SGNSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,39,5,13,Sun,SGNSYD,Australia,1,0,0,8.58,0
1,Mobile,RoundTrip,25,5,12,Sun,SGNSYD,Australia,0,0,1,8.58,0
1,Internet,RoundTrip,47,5,10,Wed,SGNSYD,Australia,0,0,1,8.58,0
1,Internet,RoundTrip,15,5,5,Thu,SINSYD,Australia,0,1,0,8.58,0
1,Internet,RoundTrip,6,5,1,Sat,SINSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,72,5,9,Sun,SINSYD,Australia,0,0,0,8.58,0
2,Internet,RoundTrip,41,5,0,Thu,SINSYD,Australia,1,0,0,8.58,0
1,Internet,RoundTrip,229,5,1,Wed,SINSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,71,5,18,Fri,SINSYD,Singapore,0,0,0,8.58,0
1,Internet,RoundTrip,164,5,16,Mon,SINTPE,Taiwan,1,0,0,4.67,0
1,Internet,RoundTrip,48,5,4,Fri,SINTPE,Singapore,0,0,0,4.67,0
3,Internet,RoundTrip,74,5,8,Fri,SINWUH,China,1,0,0,5.13,0
3,Mobile,RoundTrip,25,5,7,Wed,SINWUH,China,1,0,0,5.13,0
1,Internet,RoundTrip,189,5,13,Wed,SINXIY,Singapore,0,0,0,5.0,0
3,Internet,RoundTrip,114,5,1,Wed,SINXIY,Singapore,0,0,0,5.0,0
2,Internet,RoundTrip,30,5,9,Wed,SINXIY,Japan,1,0,0,5.0,0
1,Internet,RoundTrip,225,5,15,Tue,SINXIY,Singapore,0,1,0,5.0,0
1,Internet,RoundTrip,18,5,6,Sat,SINXIY,Australia,0,0,1,5.0,0
1,Internet,RoundTrip,3,5,7,Tue,SRGTPE,Indonesia,1,0,0,4.67,0
1,Internet,OneWay,18,5,7,Fri,SUBSYD,Indonesia,1,0,0,8.58,0
1,Internet,RoundTrip,20,5,10,Tue,SUBTPE,Taiwan,0,0,1,4.67,0
1,Internet,RoundTrip,18,5,15,Sun,SUBTPE,Taiwan,1,0,1,4.67,0
1,Internet,RoundTrip,168,5,14,Wed,SUBTPE,Australia,1,0,1,4.67,0
3,Mobile,RoundTrip,28,5,3,Wed,SUBWUH,Indonesia,1,0,1,5.13,0
1,Internet,RoundTrip,30,5,8,Tue,SYDSZX,China,0,0,0,8.58,0
1,Internet,RoundTrip,50,5,10,Wed,SYDTPE,Australia,0,0,0,8.58,0
2,Internet,RoundTrip,27,5,1,Thu,SYDTPE,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,3,5,10,Tue,SYDTPE,Australia,0,0,0,8.58,0
2,Internet,RoundTrip,10,5,10,Tue,SYDTPE,Australia,0,1,1,8.58,0
1,Internet,RoundTrip,48,5,6,Thu,SYDTPE,Australia,1,1,0,8.58,0
1,Internet,RoundTrip,107,5,13,Tue,SYDTPE,Taiwan,1,1,1,8.58,0
2,Mobile,RoundTrip,10,5,9,Wed,SYDTPE,Australia,0,1,0,8.58,0
1,Internet,RoundTrip,118,5,11,Fri,SYDTPE,Australia,1,0,0,8.58,0
1,Internet,RoundTrip,106,5,13,Tue,SYDTPE,Taiwan,0,0,0,8.58,0
1,Mobile,RoundTrip,23,5,11,Tue,SYDTPE,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,9,5,4,Mon,SYDTPE,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,83,5,11,Fri,SYDTPE,Australia,0,0,1,8.58,0
1,Internet,RoundTrip,18,5,17,Sun,SYDTPE,Taiwan,1,0,1,8.58,0
2,Internet,RoundTrip,59,5,20,Tue,SYDTPE,Taiwan,1,0,1,8.58,0
1,Internet,RoundTrip,25,5,9,Wed,SYDTPE,Australia,0,0,1,8.58,0
1,Internet,RoundTrip,9,5,14,Fri,SYDTPE,Australia,0,1,0,8.58,0
1,Internet,RoundTrip,19,5,8,Thu,SYDTPE,Australia,0,0,1,8.58,0
1,Internet,RoundTrip,33,5,12,Wed,SYDTPE,Taiwan,1,0,0,8.58,0
1,Mobile,RoundTrip,15,5,10,Mon,SYDTPE,Taiwan,1,0,0,8.58,0
1,Internet,RoundTrip,118,5,14,Thu,SYDTPE,Taiwan,1,0,0,8.58,0
1,Internet,RoundTrip,38,5,9,Mon,SYDTRZ,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,51,5,8,Fri,SYDTRZ,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,5,5,10,Mon,SYDTRZ,Australia,0,0,1,8.58,0
1,Internet,RoundTrip,3,5,11,Thu,SYDTWU,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,4,5,12,Wed,SYDXIY,Australia,0,0,1,8.58,0
1,Internet,RoundTrip,10,5,7,Mon,TGGTPE,Malaysia,1,0,0,4.67,0
1,Internet,RoundTrip,104,5,8,Fri,TGGTPE,Taiwan,0,0,0,4.67,0
2,Internet,RoundTrip,30,5,5,Tue,TGGTPE,Malaysia,1,0,0,4.67,0
2,Internet,RoundTrip,104,5,7,Fri,TGGTPE,Taiwan,1,0,0,4.67,0
2,Internet,RoundTrip,191,5,16,Mon,TGGTPE,Taiwan,1,1,1,4.67,0
1,Internet,RoundTrip,52,5,11,Mon,TGGTPE,Taiwan,0,0,0,4.67,0
3,Internet,RoundTrip,191,5,17,Mon,TGGTPE,Taiwan,1,0,1,4.67,0
1,Internet,RoundTrip,229,5,8,Thu,TGGTPE,Taiwan,1,1,0,4.67,0
3,Internet,RoundTrip,101,5,4,Sun,TGGTPE,Singapore,0,0,0,4.67,0
1,Internet,RoundTrip,131,5,16,Mon,TPETRZ,Taiwan,0,1,0,4.67,0
1,Internet,RoundTrip,43,5,3,Thu,TPETWU,Taiwan,1,0,0,4.67,0
1,Internet,RoundTrip,12,5,15,Thu,TPETWU,Taiwan,0,0,0,4.67,0
2,Internet,RoundTrip,87,5,8,Thu,TPEURT,Taiwan,0,1,1,4.67,0
2,Internet,RoundTrip,29,5,9,Thu,TWUXIY,China,0,0,0,5.0,0
2,Internet,RoundTrip,27,5,3,Sat,URTXIY,China,1,0,0,5.0,0
2,Internet,RoundTrip,40,6,17,Thu,AKLHND,Japan,0,0,1,7.57,0
2,Internet,RoundTrip,197,6,5,Fri,AKLICN,South Korea,0,1,1,6.62,0
2,Internet,RoundTrip,27,6,11,Mon,AKLICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,205,6,10,Fri,AKLICN,South Korea,1,0,1,6.62,0
1,Internet,RoundTrip,21,6,5,Sun,AKLICN,Kuwait,1,0,1,6.62,0
1,Internet,RoundTrip,243,6,2,Tue,AKLICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,52,6,10,Sat,AKLICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,38,6,5,Thu,AKLICN,South Korea,1,0,1,6.62,0
1,Internet,RoundTrip,58,6,4,Wed,AKLICN,South Korea,1,1,0,6.62,0
2,Internet,RoundTrip,41,6,6,Wed,AKLICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,23,6,8,Thu,AKLICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,1,6,1,Fri,AKLICN,New Zealand,0,0,0,6.62,0
1,Internet,RoundTrip,84,6,21,Tue,AKLKUL,United Kingdom,1,0,1,8.83,0
2,Internet,RoundTrip,88,6,8,Fri,AKLKUL,Malaysia,1,0,1,8.83,0
1,Mobile,RoundTrip,178,6,14,Sun,AKLKUL,Indonesia,1,0,1,8.83,0
3,Mobile,RoundTrip,109,6,10,Sat,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,119,6,23,Tue,AKLKUL,New Zealand,0,0,1,8.83,0
1,Mobile,RoundTrip,12,6,14,Tue,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,42,6,7,Thu,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,15,6,11,Wed,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,87,6,16,Sun,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,135,6,15,Fri,AKLKUL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,78,6,0,Sun,AKLKUL,Malaysia,1,0,0,8.83,0
2,Mobile,RoundTrip,202,6,7,Tue,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,20,6,23,Thu,AKLKUL,New Zealand,0,0,1,8.83,0
1,Mobile,RoundTrip,36,6,2,Wed,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,67,6,5,Fri,AKLKUL,Hungary,0,0,0,8.83,0
2,Internet,RoundTrip,120,6,10,Wed,AKLKUL,Malaysia,1,0,1,8.83,0
3,Internet,RoundTrip,146,6,7,Sun,AKLKUL,New Zealand,0,0,0,8.83,0
1,Mobile,RoundTrip,36,6,3,Wed,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,17,6,23,Wed,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,108,6,9,Sun,AKLKUL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,8,6,4,Wed,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,173,6,9,Tue,AKLKUL,Malaysia,1,0,1,8.83,0
2,Mobile,RoundTrip,83,6,12,Fri,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,29,6,3,Mon,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,151,6,8,Wed,AKLKUL,Thailand,1,0,0,8.83,0
1,Internet,RoundTrip,56,6,1,Wed,AKLKUL,Malaysia,1,1,0,8.83,0
3,Internet,RoundTrip,44,6,16,Tue,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,166,6,2,Thu,AKLKUL,Malaysia,0,0,1,8.83,0
2,Internet,RoundTrip,34,6,10,Fri,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,10,6,8,Fri,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,98,6,2,Mon,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,63,6,5,Thu,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,186,6,8,Tue,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,160,6,23,Fri,AKLKUL,New Zealand,0,0,1,8.83,0
1,Internet,RoundTrip,84,6,4,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,178,6,3,Mon,AKLKUL,Malaysia,0,0,1,8.83,0
2,Internet,RoundTrip,64,6,11,Sun,AKLKUL,Malaysia,0,0,1,8.83,0
1,Internet,RoundTrip,135,6,7,Wed,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,50,6,5,Thu,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,216,6,16,Wed,AKLKUL,Brunei,1,0,0,8.83,0
2,Internet,RoundTrip,62,6,1,Fri,AKLKUL,Malaysia,0,0,0,8.83,0
2,Mobile,RoundTrip,39,6,17,Mon,AKLKUL,Singapore,0,0,0,8.83,0
1,Internet,OneWay,60,6,14,Thu,AKLKUL,Australia,1,0,0,8.83,0
2,Mobile,RoundTrip,19,6,23,Tue,AKLKUL,Canada,0,0,0,8.83,0
1,Internet,RoundTrip,70,6,22,Wed,AKLKUL,New Zealand,0,0,0,8.83,0
2,Internet,RoundTrip,54,6,9,Thu,AKLKUL,New Zealand,1,1,0,8.83,0
1,Internet,RoundTrip,191,6,6,Mon,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,14,6,15,Tue,AKLKUL,Malaysia,0,0,1,8.83,0
2,Internet,RoundTrip,161,6,2,Wed,AKLKUL,Malaysia,0,0,1,8.83,0
1,Internet,RoundTrip,181,6,8,Thu,AKLKUL,Malaysia,0,0,1,8.83,0
2,Internet,RoundTrip,170,6,11,Sun,AKLKUL,Malaysia,0,0,1,8.83,0
1,Mobile,RoundTrip,135,6,5,Tue,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,143,6,12,Sat,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,74,6,16,Tue,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,0,6,2,Mon,AKLKUL,New Zealand,1,0,0,8.83,0
1,Mobile,RoundTrip,18,6,9,Wed,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,231,6,14,Fri,AKLKUL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,18,6,1,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,33,6,6,Wed,AKLKUL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,2,6,14,Mon,AKLKUL,Malaysia,1,0,1,8.83,0
1,Mobile,RoundTrip,19,6,5,Fri,AKLKUL,Malaysia,0,0,0,8.83,0
2,Mobile,RoundTrip,200,6,10,Thu,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,187,6,3,Fri,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,51,6,3,Wed,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,188,6,16,Sun,AKLKUL,Indonesia,1,0,1,8.83,0
1,Internet,RoundTrip,5,6,12,Sat,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,1,6,23,Sat,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,2,6,4,Mon,AKLKUL,Malaysia,0,0,1,8.83,0
2,Internet,RoundTrip,23,6,8,Sun,AKLKUL,New Zealand,1,1,0,8.83,0
1,Internet,RoundTrip,192,6,6,Sat,AKLKUL,United Arab Emirates,1,0,1,8.83,0
2,Internet,RoundTrip,37,6,6,Mon,AKLKUL,Malaysia,1,1,1,8.83,0
1,Mobile,RoundTrip,3,6,23,Sun,AKLKUL,New Zealand,1,1,0,8.83,0
1,Internet,RoundTrip,45,6,8,Fri,AKLKUL,New Zealand,1,1,1,8.83,0
1,Internet,RoundTrip,93,6,3,Wed,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,63,6,4,Thu,AKLKUL,Malaysia,0,0,0,8.83,0
1,Mobile,RoundTrip,188,6,8,Tue,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,2,6,3,Sun,AKLKUL,Malaysia,0,0,1,8.83,0
1,Internet,RoundTrip,45,6,6,Fri,AKLKUL,New Zealand,0,0,1,8.83,0
2,Internet,RoundTrip,37,6,4,Mon,AKLKUL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,32,6,3,Mon,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,11,6,10,Wed,AKLKUL,Malaysia,1,0,1,8.83,0
3,Internet,RoundTrip,232,6,1,Wed,AKLKUL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,4,6,15,Sat,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,33,6,1,Fri,AKLKUL,Singapore,0,0,1,8.83,0
3,Internet,RoundTrip,78,6,12,Tue,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,11,6,15,Tue,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,5,6,4,Wed,AKLKUL,Malaysia,0,0,1,8.83,0
1,Internet,RoundTrip,55,6,6,Tue,AKLKUL,New Zealand,1,0,1,8.83,0
2,Internet,RoundTrip,21,6,7,Tue,AKLKUL,Malaysia,0,0,0,8.83,0
1,Mobile,RoundTrip,29,6,6,Wed,AKLKUL,New Zealand,1,0,1,8.83,0
1,Mobile,RoundTrip,200,6,6,Thu,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,97,6,2,Wed,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,186,6,16,Mon,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,2,6,9,Thu,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,93,6,7,Mon,AKLKUL,New Zealand,0,0,1,8.83,0
1,Internet,RoundTrip,184,6,3,Tue,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,177,6,4,Fri,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,232,6,11,Mon,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,7,6,0,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,32,6,12,Fri,AKLKUL,Malaysia,0,0,1,8.83,0
3,Internet,RoundTrip,183,6,5,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
1,Mobile,RoundTrip,199,6,10,Sun,AKLKUL,Indonesia,0,0,0,8.83,0
1,Internet,RoundTrip,2,6,6,Thu,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,11,6,12,Wed,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,114,6,9,Fri,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,0,6,3,Mon,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,72,6,16,Tue,AKLKUL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,113,6,0,Mon,AKLKUL,United Kingdom,0,1,1,8.83,0
2,Internet,RoundTrip,151,6,0,Wed,AKLKUL,Thailand,0,0,0,8.83,0
1,Mobile,RoundTrip,54,6,8,Thu,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,45,6,7,Fri,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,56,6,10,Mon,AKLKUL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,55,6,20,Sat,AKLKUL,New Zealand,0,0,1,8.83,0
2,Internet,RoundTrip,60,6,14,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,18,6,6,Mon,AKLKUL,Malaysia,0,1,1,8.83,0
2,Mobile,RoundTrip,83,6,7,Mon,AKLKUL,New Zealand,1,1,1,8.83,0
1,Internet,RoundTrip,12,6,14,Tue,AKLKUL,Malaysia,0,1,0,8.83,0
2,Mobile,RoundTrip,4,6,12,Fri,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,36,6,17,Wed,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,36,6,16,Wed,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,36,6,7,Tue,AKLKUL,New Zealand,0,0,0,8.83,0
3,Internet,RoundTrip,75,6,6,Mon,AKLKUL,Laos,1,1,0,8.83,0
1,Internet,RoundTrip,77,6,11,Wed,AKLKUL,Malaysia,0,0,1,8.83,0
2,Internet,RoundTrip,137,6,13,Fri,AKLKUL,Singapore,1,0,0,8.83,0
1,Internet,RoundTrip,195,6,12,Thu,AKLKUL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,25,6,1,Fri,AKLKUL,Malaysia,1,1,1,8.83,0
3,Internet,RoundTrip,31,6,16,Tue,AKLKUL,Malaysia,1,0,0,8.83,0
3,Internet,RoundTrip,194,6,9,Thu,AKLKUL,Indonesia,0,1,1,8.83,0
1,Internet,RoundTrip,29,6,15,Wed,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,49,6,12,Sun,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,29,6,1,Sun,AKLKUL,New Zealand,0,0,0,8.83,0
1,Internet,RoundTrip,10,6,17,Sun,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,6,6,8,Thu,AKLKUL,New Zealand,1,0,1,8.83,0
2,Mobile,RoundTrip,36,6,4,Wed,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,77,6,1,Wed,AKLKUL,Malaysia,0,0,1,8.83,0
1,Internet,RoundTrip,72,6,8,Mon,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,68,6,9,Tue,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,171,6,8,Sat,AKLKUL,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,29,6,8,Mon,AKLKUL,New Zealand,1,0,1,8.83,0
3,Mobile,RoundTrip,178,6,8,Sun,AKLKUL,Indonesia,1,0,1,8.83,0
3,Internet,RoundTrip,58,6,7,Tue,AKLTPE,Australia,1,0,0,4.67,0
1,Internet,RoundTrip,57,6,1,Fri,AKLTPE,Philippines,0,0,0,4.67,0
1,Internet,RoundTrip,1,6,12,Sat,AORICN,Spain,1,0,0,6.62,0
1,Internet,RoundTrip,28,6,7,Thu,AORKIX,Japan,1,1,1,7.0,0
1,Mobile,RoundTrip,14,6,7,Sat,AORKIX,Japan,1,0,1,7.0,0
1,Internet,RoundTrip,8,6,15,Tue,AORKIX,Italy,1,0,0,7.0,0
1,Internet,RoundTrip,154,6,3,Thu,AORKIX,Malaysia,0,0,1,7.0,0
